"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.724362079E1,3.524119797E-1,4.768372205E-1,1.079231703E0
7.725361279E1,4.606953239E-1,6.691816717E-1,1.246110068E0
7.726360379E1,3.588219899E-1,8.144887814E-1,1.377555476E0
7.727359579E1,2.721070509E-1,1.145489427E0,1.663408892E0
7.728358679E1,4.744401910E-1,1.317206655E0,1.845053231E0
7.729357879E1,7.036549549E-1,9.616129133E-1,2.256062790E0
7.730357079E1,1.066384639E0,8.136736795E-1,2.704692750E0
7.731356179E1,1.346755414E0,6.221627489E-1,3.051432053E0
7.732355379E1,1.478359427E0,5.056446978E-1,3.240116440E0
7.733354479E1,1.651191427E0,4.224429122E-1,3.431737883E0
7.734353679E1,1.846956792E0,1.067239648E-1,3.468931437E0
7.735352779E1,1.851664385E0,-5.191421181E-2,3.194335080E0
7.736351979E1,1.786733248E0,-7.351177990E-2,2.942949831E0
7.737351079E1,1.721815560E0,-2.089607763E-1,2.488743382E0
7.738350279E1,1.663261542E0,-2.394078130E-1,1.946497745E0
7.739349479E1,1.411431466E0,-2.049677128E-1,1.570144633E0
7.740348579E1,1.317704984E0,-2.808870837E-1,1.291197948E0
7.741347779E1,1.294784338E0,-4.060365021E-1,1.046920574E0
7.742346542E1,1.187446561E0,-3.819626382E-1,6.968278921E-1
7.743345742E1,1.030142719E0,-4.265438569E-1,3.104737025E-1
7.744344842E1,1.002839292E0,-4.523689619E-1,-7.438827753E-3
7.745344042E1,9.291945610E-1,-4.221593222E-1,-3.535922402E-1
7.746343142E1,7.782892540E-1,-4.469673041E-1,-6.474961030E-1
7.747342342E1,7.017965636E-1,-4.729929686E-1,-8.335621065E-1
7.748341542E1,6.275417487E-1,-5.573615661E-1,-9.389920825E-1
7.749340642E1,5.578363600E-1,-6.883394891E-1,-1.016116857E0
7.750339842E1,3.881393810E-1,-6.894951913E-1,-1.146271784E0
7.751338942E1,3.125463212E-1,-6.931441462E-1,-1.339065594E0
7.752338142E1,2.607746353E-1,-7.240481427E-1,-1.599220498E0
7.753337242E1,1.703155414E-1,-7.059033555E-1,-1.886635121E0
7.754336442E1,4.938669803E-2,-6.397435722E-1,-2.224272648E0
7.755335642E1,1.241533818E-2,-5.778759375E-1,-2.530536355E0
7.756334742E1,-7.248042243E-2,-5.130744624E-1,-2.745946611E0
7.757333942E1,-1.130997505E-1,-4.181925711E-1,-2.922768166E0
7.758333042E1,-1.554144605E-1,-3.904943106E-1,-3.023860677E0
7.759332242E1,-1.968120895E-1,-2.796851885E-1,-3.011933527E0
7.760331342E1,-2.479445834E-1,-1.328288591E-1,-2.867885615E0
7.761330542E1,-3.411409234E-1,-6.229769737E-2,-2.705299106E0
7.762329642E1,-3.134008187E-1,8.393239528E-2,-2.474965003E0
7.763328842E1,-2.296920977E-1,1.802752134E-1,-2.260887913E0
7.764328042E1,-2.997213856E-1,3.630115199E-1,-2.095091282E0
7.765327142E1,-2.431102699E-1,5.253240868E-1,-1.868680660E0
7.766326342E1,-2.525103269E-1,6.398134464E-1,-1.645152715E0
7.767325442E1,-3.597865978E-1,7.858692920E-1,-1.384036530E0
7.768324642E1,-4.009128429E-1,9.620052615E-1,-1.104081200E0
7.769323742E1,-3.666746543E-1,1.009770289E0,-7.153354990E-1
7.770322942E1,-4.008500949E-1,1.087127783E0,-2.714265811E-1
7.771322042E1,-2.978281851E-1,1.105874541E0,1.899830532E-1
7.772321242E1,-3.582631788E-1,1.057583556E0,5.692451549E-1
7.773320442E1,-3.489592720E-1,1.054922196E0,8.661287588E-1
7.774319542E1,-3.540275289E-1,9.678513077E-1,1.116835147E0
7.775318742E1,-3.726803295E-1,9.083371773E-1,1.297929263E0
7.776317842E1,-4.458511071E-1,9.032430831E-1,1.449539378E0
7.777317042E1,-4.357977334E-1,9.252946874E-1,1.582426710E0
7.778316142E1,-4.948652462E-1,1.021838065E0,1.689873975E0
7.779315342E1,-5.705094325E-1,1.201591122E0,1.789169052E0
7.780314542E1,-5.868138086E-1,1.408073556E0,1.898745874E0
7.781313642E1,-4.209300913E-1,1.485658214E0,1.929908025E0
7.782312842E1,-5.509285326E-1,1.558790217E0,1.866248218E0
7.783311942E1,-7.441966246E-1,1.650509057E0,1.814827219E0
7.784311142E1,-8.528190342E-1,1.547111281E0,1.810810767E0
7.785310242E1,-9.441137318E-1,1.303981715E0,1.929550760E0
7.786309442E1,-1.108783531E0,1.042676080E0,2.191124783E0
7.787308542E1,-9.791300020E-1,7.180325273E-1,2.564020436E0
7.788307742E1,-9.168589825E-1,2.694981694E-1,2.757772020E0
7.789306942E1,-1.098241512E0,6.915034175E-2,2.740045601E0
7.790306042E1,-1.147514756E0,-1.715725100E-1,2.672828348E0
7.791305242E1,-1.165869532E0,-3.858761796E-1,2.445431886E0
7.792304342E1,-1.262511800E0,-4.132484579E-1,2.134684533E0
7.793303542E1,-1.377585881E0,-3.589298710E-1,1.834736989E0
7.794302642E1,-1.453928152E0,-2.958618030E-1,1.635312436E0
7.795301842E1,-1.509207583E0,-2.742923015E-1,1.463867396E0
7.796300942E1,-1.491604979E0,-2.827216476E-1,1.345004026E0
7.797300142E1,-1.551424334E0,-3.067539963E-1,1.224274811E0
7.798299342E1,-1.540363156E0,-3.741855490E-1,1.157192629E0
7.799298442E1,-1.472840094E0,-5.410191831E-1,1.047009451E0
7.800297642E1,-1.418518730E0,-6.909216195E-1,9.106325018E-1
7.801296742E1,-1.268455495E0,-8.315375081E-1,7.463473767E-1
7.802295942E1,-1.106099732E0,-9.607393393E-1,4.467149967E-1
7.803295042E1,-9.341733921E-1,-1.075668117E0,3.843082488E-2
7.804294242E1,-7.847675304E-1,-1.202752672E0,-4.200744975E-1
7.805293442E1,-7.088497674E-1,-1.282096757E0,-9.711441672E-1
7.806292542E1,-7.200544214E-1,-1.252719176E0,-1.530998109E0
7.807291742E1,-6.421150567E-1,-1.269603888E0,-2.049926804E0
7.808290842E1,-6.784589372E-1,-1.258819284E0,-2.524651718E0
7.809290042E1,-6.566150551E-1,-1.187910392E0,-2.842778256E0
7.810289142E1,-6.664957532E-1,-1.218533722E0,-3.098949451E0
7.811288342E1,-6.203335936E-1,-1.198960752E0,-3.172166532E0
7.812287442E1,-4.636725068E-1,-1.186360880E0,-3.078813395E0
7.813286642E1,-2.846272735E-1,-1.273579995E0,-2.858335358E0
7.814285842E1,-7.677474551E-2,-1.322945698E0,-2.694590515E0
7.815284942E1,6.779403440E-2,-1.287292885E0,-2.537475831E0
7.816284142E1,1.095244157E-1,-1.150244675E0,-2.531294739E0
7.817283242E1,3.407942749E-2,-9.441961044E-1,-2.557455182E0
7.818282442E1,-1.320801414E-1,-6.922410437E-1,-2.524888530E0
7.819281542E1,-2.083889552E-1,-4.438919610E-1,-2.429286554E0
7.820280742E1,-2.739683292E-1,-3.322358698E-1,-2.279430603E0
7.821279842E1,-3.792070282E-1,-2.027296910E-1,-1.972309694E0
7.822279042E1,-4.522601306E-1,-2.199196279E-2,-1.617991229E0
7.823278142E1,-4.549926075E-1,1.074706542E-1,-1.318924860E0
7.824277342E1,-3.833992625E-1,1.353735673E-1,-9.561647701E-1
7.825276542E1,-3.522478922E-1,1.855985186E-1,-6.653078914E-1
7.826275642E1,-3.484895213E-1,3.031541580E-1,-3.216255122E-1
7.827274842E1,-2.678487247E-1,3.179414740E-1,1.485075831E-2
7.828273942E1,-3.803394511E-2,2.767072016E-1,3.528870660E-1
7.829273142E1,2.457652530E-1,1.790443745E-1,7.459491813E-1
7.830272242E1,4.476146639E-1,4.321443200E-2,1.035844778E0
7.831271442E1,6.358746158E-1,1.185403106E-1,1.388583325E0
7.832270542E1,8.120532699E-1,3.410982022E-1,1.664960743E0
7.833269742E1,9.213725214E-1,4.854384747E-1,1.698058907E0
7.834268942E1,9.040391084E-1,6.972433367E-1,1.578612571E0
7.835268042E1,7.703072199E-1,9.348864600E-1,1.416585640E0
7.836267242E1,7.253483442E-1,1.144035224E0,1.321398232E0
7.837266342E1,7.959873140E-1,1.184754942E0,1.456564223E0
7.838265542E1,1.028531665E0,1.049875464E0,1.763571696E0
7.839264642E1,1.225001400E0,8.237326446E-1,2.117410689E0
7.840263842E1,1.339234140E0,5.618756166E-1,2.430818524E0
7.841263042E1,1.428760713E0,2.401217580E-1,2.671684048E0
7.842262138E1,1.456688184E0,-3.683628917E-2,2.744434521E0
7.843261338E1,1.371031006E0,-2.729237607E-1,2.815849489E0
7.844260438E1,1.435967552E0,-4.399371967E-1,2.789023633E0
7.845259638E1,1.475736805E0,-6.212035131E-1,2.623602979E0
7.846258738E1,1.491847199E0,-6.284447050E-1,2.360495231E0
7.847257937E1,1.427678393E0,-6.107761735E-1,2.017215725E0
7.848257037E1,1.307724080E0,-5.520672047E-1,1.706003519E0
7.849256238E1,1.205154196E0,-4.269780126E-1,1.510148692E0
7.850255338E1,1.104689237E0,-2.955954623E-1,1.269645111E0
7.851254538E1,9.702560482E-1,-2.124202815E-1,9.348241872E-1
7.852253738E1,9.884696864E-1,-2.284618253E-1,6.675666708E-1
7.853252838E1,9.082310504E-1,-2.797495079E-1,3.189188361E-1
7.854252038E1,8.180688854E-1,-2.892988881E-1,-5.166716695E-2
7.855251138E1,7.254547635E-1,-3.333953726E-1,-4.364361763E-1
7.856250337E1,5.851338305E-1,-3.656003746E-1,-8.754082900E-1
7.857249437E1,4.591838552E-1,-4.528206593E-1,-1.276894489E0
7.858248638E1,3.583599137E-1,-5.501598430E-1,-1.640286078E0
7.859247738E1,2.963231849E-1,-6.037636077E-1,-1.956072561E0
7.860246938E1,2.585041249E-1,-6.491271839E-1,-2.225291818E0
7.861246138E1,2.299108932E-1,-6.500253162E-1,-2.516945087E0
7.862245238E1,2.558793464E-1,-5.881930572E-1,-2.668615429E0
7.863244438E1,2.108915269E-1,-5.602883899E-1,-2.781378399E0
7.864243538E1,2.686589843E-1,-5.188439101E-1,-2.849111960E0
7.865242737E1,2.838369675E-1,-5.137939623E-1,-2.855327550E0
7.866241837E1,2.778327175E-1,-4.811375552E-1,-2.834690387E0
7.867241038E1,2.551678133E-1,-4.416703114E-1,-2.761145863E0
7.868240138E1,2.069546515E-1,-4.007845330E-1,-2.662636067E0
7.869239338E1,1.914689586E-1,-4.047828591E-1,-2.593654709E0
7.870238538E1,1.049033429E-1,-3.539471662E-1,-2.579934803E0
7.871237638E1,3.468531780E-2,-2.513060197E-1,-2.461818708E0
7.872236838E1,-4.091156093E-2,-1.393859267E-1,-2.320540622E0
7.873235938E1,-3.838898074E-2,-1.740979224E-2,-2.149601365E0
7.874235137E1,4.720859192E-3,5.764097482E-2,-1.809905033E0
7.875234237E1,-5.618050480E-2,1.825810629E-1,-1.456833780E0
7.876233438E1,-1.479809683E-1,4.293046197E-1,-1.143889044E0
7.877232538E1,-2.013842101E-1,5.880954087E-1,-8.606078178E-1
7.878231738E1,-3.206535588E-1,6.455323157E-1,-5.888081843E-1
7.879230938E1,-4.162964287E-1,7.695763180E-1,-2.938869059E-1
7.880230038E1,-4.753117550E-1,8.056130004E-1,-1.708497941E-2
7.881229238E1,-5.365115646E-1,8.059802055E-1,2.941453528E-1
7.882228338E1,-4.894097574E-1,8.179737219E-1,6.509863061E-1
7.883227537E1,-4.080718813E-1,8.386816362E-1,9.711769116E-1
7.884226637E1,-3.380585637E-1,8.870641297E-1,1.242591214E0
7.885225838E1,-2.837697793E-1,8.528096786E-1,1.483152097E0
7.886224938E1,-3.460744385E-1,8.998730403E-1,1.751429953E0
7.887224138E1,-3.534076875E-1,9.373417059E-1,2.060483952E0
7.888223238E1,-4.630096518E-1,9.099802449E-1,2.347311514E0
7.889222438E1,-6.631657639E-1,9.834127951E-1,2.620643703E0
7.890221638E1,-8.606589809E-1,1.037682850E0,2.859805348E0
7.891220738E1,-1.050961877E0,1.126758164E0,2.928346410E0
7.892219937E1,-1.178926583E0,1.192954492E0,2.993890774E0
7.893219037E1,-1.168219674E0,1.111016582E0,3.083166062E0
7.894218238E1,-1.260429168E0,1.055449907E0,2.973267644E0
7.895217338E1,-1.206557162E0,9.293070468E-1,2.842249668E0
7.896216538E1,-1.181517485E0,8.211394045E-1,2.757364469E0
7.897215638E1,-1.101004176E0,6.366433784E-1,2.549915197E0
7.898214838E1,-1.000608725E0,3.470196775E-1,2.195732973E0
7.899214038E1,-9.991631475E-1,1.020938471E-1,1.725713899E0
7.900213138E1,-1.029738677E0,-1.241580230E-1,1.233002949E0
7.901212337E1,-1.162103852E0,-2.579338387E-1,7.159874636E-1
7.902211437E1,-1.281902483E0,-3.296356130E-1,2.386774957E-1
7.903210638E1,-1.379096948E0,-4.298419788E-1,-5.939426243E-2
7.904209738E1,-1.428646984E0,-4.410858822E-1,-2.204166412E-1
7.905208938E1,-1.469533932E0,-4.548394105E-1,-3.086669129E-1
7.906208038E1,-1.476336437E0,-4.968349904E-1,-2.418776768E-1
7.907207238E1,-1.312396882E0,-5.922103867E-1,-2.473196805E-2
7.908206338E1,-1.280108703E0,-5.657473505E-1,-2.408240086E-1
7.909205538E1,-1.112284112E0,-7.727852699E-1,-6.782770157E-5
7.910204737E1,-1.047617854E0,-8.281841299E-1,-1.855572957E-1
7.911203837E1,-1.007394419E0,-8.777577013E-1,-4.232483661E-1
7.912203038E1,-8.879616042E-1,-1.078705453E0,-6.524212128E-1
7.913202138E1,-8.690623069E-1,-1.115218391E0,-9.573377216E-1
7.914201338E1,-8.791232454E-1,-1.089187464E0,-1.251147444E0
7.915200438E1,-8.714329143E-1,-1.111296664E0,-1.542491396E0
7.916199638E1,-8.605135314E-1,-1.078512495E0,-1.785295857E0
7.917198738E1,-7.808528926E-1,-1.060204571E0,-2.002487758E0
7.918197938E1,-7.185861124E-1,-1.015839699E0,-2.162196853E0
7.919197137E1,-6.146460801E-1,-9.739976084E-1,-2.307229435E0
7.920196237E1,-4.636839820E-1,-9.818647447E-1,-2.461760235E0
7.921195438E1,-3.885457990E-1,-9.529140106E-1,-2.561342411E0
7.922194538E1,-2.950099550E-1,-7.591065860E-1,-2.617839378E0
7.923193738E1,-8.315104282E-2,-7.570898813E-1,-2.603159359E0
7.924192838E1,3.363756984E-3,-7.142663357E-1,-2.578983461E0
7.925192038E1,4.616411475E-2,-5.371386784E-1,-2.479472036E0
7.926191138E1,1.031296448E-1,-4.510243946E-1,-2.348900203E0
7.927190338E1,1.472595315E-1,-4.085934895E-1,-2.172837031E0
7.928189438E1,2.561774630E-1,-3.514033350E-1,-2.031254305E0
7.929188637E1,2.306476789E-1,-2.572973692E-1,-1.834347564E0
7.930187838E1,2.693181483E-1,-6.738331318E-3,-1.572295239E0
7.931186938E1,3.414978594E-1,1.606279841E-1,-1.230325509E0
7.932186138E1,4.330458145E-1,2.169828638E-1,-8.363886505E-1
7.933185238E1,5.200040342E-1,2.831935179E-1,-3.977591836E-1
7.934184438E1,5.793704858E-1,3.687833065E-1,5.082575262E-2
7.935183538E1,6.438877132E-1,4.324439898E-1,4.866216588E-1
7.936182738E1,7.775906579E-1,3.928291038E-1,7.854436147E-1
7.937181838E1,8.002497880E-1,4.038698164E-1,8.720239216E-1
7.938181037E1,9.318928318E-1,2.662058946E-1,1.025174779E0
7.939180238E1,7.853240392E-1,8.238463730E-2,1.028815840E0
7.940179338E1,7.393856087E-1,2.374478263E-1,1.022165217E0
7.941178538E1,6.468501319E-1,3.707359841E-1,1.220836648E0
7.942177638E1,5.996466563E-1,5.014607227E-1,1.391202877E0
7.943176850E1,6.425411725E-1,7.175138792E-1,1.689213240E0
7.944175950E1,6.658632307E-1,9.062073290E-1,1.955113617E0
7.945175150E1,1.021476561E0,9.103585598E-1,2.381912413E0
7.946174250E1,1.270361103E0,5.912643072E-1,3.164037148E0
7.947173450E1,1.532355686E0,3.951931331E-1,3.408993384E0
7.948172550E1,1.806991073E0,1.980045560E-1,3.862538513E0
7.949171750E1,1.862116868E0,5.756028324E-2,3.967633443E0
7.950170950E1,1.921566679E0,-3.099123698E-1,3.881575878E0
7.951170050E1,2.069307108E0,-6.237578693E-1,3.420897145E0
7.952169250E1,2.090465257E0,-5.686142403E-1,2.829260078E0
7.953168350E1,2.055468795E0,-4.778031805E-1,2.025275527E0
7.954167550E1,1.683215897E0,-3.099009678E-1,1.274006549E0
7.955166650E1,1.209377859E0,-4.468822271E-2,6.617773426E-1
7.956165850E1,1.101419547E0,7.082556903E-2,1.332521975E-1
7.957164950E1,1.014807592E0,-2.937027186E-2,-2.362088013E-1
7.958164150E1,7.361726367E-1,-8.379352391E-3,-5.479168510E-1
7.959163250E1,4.643218767E-1,2.088949952E-1,-8.710310644E-1
7.960162450E1,2.581147369E-1,2.252894184E-1,-1.090900991E0
7.961161650E1,2.248034417E-1,1.584595442E-4,-1.185453976E0
7.962160750E1,2.424475246E-1,-2.107231271E-1,-1.213148729E0
7.963159950E1,1.973985286E-1,-3.733681083E-1,-1.224734986E0
7.964159050E1,1.345623027E-1,-4.990978628E-1,-1.306147524E0
7.965158250E1,1.175532275E-1,-6.527597666E-1,-1.511390056E0
7.966157350E1,9.914257463E-2,-8.309747136E-1,-1.782416103E0
7.967156550E1,8.536733855E-2,-9.520378053E-1,-2.080234092E0
7.968155650E1,3.489026271E-2,-9.569032735E-1,-2.435803860E0
7.969154850E1,4.081223136E-2,-9.351791131E-1,-2.780124756E0
7.970153950E1,3.686821131E-2,-9.161902803E-1,-3.053093832E0
7.971153150E1,2.238557177E-2,-7.979323903E-1,-3.250328602E0
7.972152250E1,5.450573433E-2,-7.110231775E-1,-3.361424530E0
7.973151450E1,3.990569366E-2,-6.512985474E-1,-3.436554235E0
7.974150650E1,6.682795560E-2,-4.492401168E-1,-3.337606482E0
7.975149750E1,7.287386695E-2,-2.222877502E-1,-3.086263917E0
7.976148950E1,3.881778264E-2,-5.669840366E-2,-2.717625037E0
7.977148050E1,1.321920973E-1,2.792621425E-1,-2.439794585E0
7.978147250E1,2.401654294E-2,4.214433306E-1,-2.035587677E0
7.979146350E1,-9.337782299E-2,4.324290794E-1,-1.742888340E0
7.980145550E1,-1.126755624E-1,5.382245064E-1,-1.491495489E0
7.981144650E1,-2.158933448E-1,6.537043843E-1,-1.251599434E0
7.982143850E1,-2.875514477E-1,7.582227793E-1,-1.195628716E0
7.983143050E1,-3.700241587E-1,7.815537545E-1,-9.514799809E-1
7.984142150E1,-3.489277701E-1,7.741962031E-1,-8.010077333E-1
7.985141350E1,-2.193171454E-1,9.999112988E-1,-6.182284498E-1
7.986140450E1,-2.231600269E-1,1.096414038E0,-3.066507930E-1
7.987139650E1,-1.046927060E-1,9.730032894E-1,-6.059644997E-2
7.988138750E1,-7.232416472E-2,8.360050732E-1,1.618725640E-1
7.989137950E1,-7.763897312E-2,7.281669214E-1,4.857463306E-1
7.990137050E1,-2.170986022E-1,5.044474804E-1,8.758661270E-1
7.991136250E1,-3.277110019E-1,6.213657734E-1,1.201329167E0
7.992135350E1,-5.011269198E-1,9.262933919E-1,1.706487669E0
7.993134550E1,-5.261817272E-1,8.511218798E-1,2.009997337E0
7.994133650E1,-4.511636680E-1,6.488494411E-1,2.199867539E0
7.995132850E1,-4.934346518E-1,6.854565194E-1,2.370344866E0
7.996132050E1,-3.725594383E-1,1.148177392E0,2.547840021E0
7.997131150E1,-6.086224612E-1,5.428075540E-1,2.676282299E0
7.998130350E1,-6.077349270E-1,6.162178847E-1,2.795785353E0
7.999129450E1,-5.696382339E-1,9.584065926E-1,3.264717430E0
8.000128650E1,-6.448806435E-1,6.355172047E-1,3.623146487E0
8.001127750E1,-4.602770287E-1,3.874949813E-1,3.932610376E0
8.002126950E1,-5.160009938E-1,2.729035878E-1,4.180936947E0
8.003126050E1,-5.902887724E-1,8.441566765E-2,4.340419169E0
8.004125250E1,-5.692823943E-1,-2.681427848E-1,4.228192974E0
8.005124450E1,-6.547160988E-1,-5.779668617E-1,3.886315046E0
8.006123550E1,-8.557873732E-1,-6.596866706E-1,3.319693537E0
8.007122750E1,-1.042202821E0,-5.455332336E-1,2.782248464E0
8.008121850E1,-1.117602374E0,-4.634824723E-1,2.145183209E0
8.009121050E1,-1.165451236E0,-4.440992448E-1,1.529929823E0
8.010120150E1,-1.242486695E0,-2.920897642E-1,1.030071237E0
8.011119350E1,-1.404566689E0,-7.403364390E-2,5.137474769E-1
8.012118450E1,-1.490550579E0,-4.150061309E-3,1.918594247E-1
8.013117650E1,-1.538438691E0,2.910539299E-2,5.270329356E-2
8.014116750E1,-1.495165202E0,1.881166220E-2,7.443973303E-2
8.015115950E1,-1.372714274E0,-1.528669748E-1,1.027800179E-1
8.016115050E1,-1.198259525E0,-3.722638616E-1,1.636086023E-1
8.017114250E1,-1.093291625E0,-5.892899948E-1,-3.823026538E-2
8.018113450E1,-1.064929559E0,-7.481535816E-1,-3.663836092E-1
8.019112550E1,-1.044292616E0,-9.181780413E-1,-7.935379153E-1
8.020111750E1,-9.686874595E-1,-1.037839263E0,-1.190010712E0
8.021110850E1,-9.713078892E-1,-1.039988700E0,-1.604097660E0
8.022110050E1,-9.614712645E-1,-9.689345044E-1,-1.994844278E0
8.023109150E1,-8.414631566E-1,-8.829435968E-1,-2.257650894E0
8.024108350E1,-7.084235054E-1,-7.583189660E-1,-2.548552796E0
8.025107450E1,-6.582293983E-1,-6.396862695E-1,-2.679141002E0
8.026106650E1,-5.695732567E-1,-6.589800346E-1,-2.776983047E0
8.027105750E1,-4.898974883E-1,-6.117418411E-1,-2.837542659E0
8.028104950E1,-4.169996660E-1,-5.107171574E-1,-2.736715026E0
8.029104150E1,-4.470154705E-1,-4.756075510E-1,-2.777304643E0
8.030103250E1,-4.434157053E-1,-4.210872352E-1,-2.654224847E0
8.031102450E1,-5.164160365E-1,-3.273958370E-1,-2.591554974E0
8.032101550E1,-6.180928675E-1,-2.320572782E-1,-2.442681355E0
8.033100750E1,-6.665024775E-1,-2.080041718E-1,-2.250745917E0
8.034099850E1,-6.865507527E-1,-1.801155844E-1,-2.036388745E0
8.035099050E1,-6.763493349E-1,-1.327686328E-1,-1.736565161E0
8.036098150E1,-6.902429040E-1,-7.217335224E-2,-1.467017291E0
8.037097350E1,-7.438022299E-1,-3.112326711E-2,-1.224252591E0
8.038096450E1,-7.900993140E-1,-5.563099444E-2,-1.008852861E0
8.039095650E1,-7.699878889E-1,-7.825240999E-2,-7.365720016E-1
8.040094850E1,-6.714563848E-1,-1.758120337E-1,-4.800230759E-1
8.041093950E1,-4.894017540E-1,-3.660634741E-1,-2.680118072E-1
8.042093150E1,-3.359295193E-1,-5.860842589E-1,-9.865188360E-2
8.043092250E1,-2.336063883E-1,-7.404840812E-1,5.736703277E-3
8.044091450E1,-1.531171625E-1,-8.192209330E-1,2.446884334E-1
8.045090550E1,3.352402423E-2,-5.983081555E-1,5.096070635E-1
8.046089750E1,5.163115906E-1,-5.023071072E-1,1.238525060E0
8.047088850E1,8.061810574E-1,3.624952108E-2,1.520916924E0
8.048088050E1,1.142571959E0,5.942545733E-1,1.966026860E0
8.049087150E1,1.559135203E0,9.119016400E-1,2.430051370E0
8.050086350E1,2.032967978E0,1.214824833E0,2.772084249E0
8.051085450E1,2.486329651E0,1.464186946E0,3.205655290E0
8.052084650E1,2.666137964E0,1.497482161E0,3.364735808E0
8.053083850E1,2.766761529E0,1.495403184E0,3.194584756E0
8.054082950E1,2.646467054E0,1.307305273E0,2.937447601E0
8.055082150E1,2.407293422E0,1.018983454E0,2.578872364E0
8.056081250E1,2.132265248E0,6.347751930E-1,2.314053721E0
8.057080450E1,1.862652619E0,2.072323394E-1,2.041006876E0
8.058079550E1,1.614271815E0,-1.912007359E-1,1.736092706E0
8.059078750E1,1.435725624E0,-5.901597682E-1,1.444089773E0
8.060077850E1,1.225973427E0,-8.771519297E-1,1.091438350E0
8.061077050E1,1.045786214E0,-8.616535923E-1,7.615349346E-1
8.062076150E1,9.584138285E-1,-7.781807882E-1,5.690609676E-1
8.063075350E1,9.604152574E-1,-7.037898794E-1,3.605475032E-1
8.064074450E1,1.034044566E0,-5.958678201E-1,3.125664210E-1
8.065073650E1,1.074699087E0,-4.993247348E-1,1.856642997E-1
8.066072850E1,1.104932774E0,-4.705643275E-1,2.084766269E-2
8.067071950E1,1.074712682E0,-4.673659006E-1,-2.793179834E-1
8.068071150E1,9.931136182E-1,-4.907778597E-1,-6.462067920E-1
8.069070250E1,8.641178282E-1,-5.533199707E-1,-1.109579921E0
8.070069450E1,6.778782356E-1,-6.252734676E-1,-1.594355029E0
8.071068550E1,4.774947399E-1,-7.267811313E-1,-2.019944621E0
8.072067750E1,3.631302184E-1,-8.884353018E-1,-2.381308395E0
8.073066850E1,1.828935235E-1,-9.351045612E-1,-2.722764155E0
8.074066050E1,4.156569991E-2,-9.198643783E-1,-2.946639424E0
8.075065150E1,2.748746842E-2,-8.280812189E-1,-3.099617203E0
8.076064350E1,-2.933621183E-2,-7.376601684E-1,-3.198058003E0
8.077063450E1,-9.219684988E-2,-6.038092160E-1,-3.210517250E0
8.078062650E1,-8.173797179E-2,-4.549660027E-1,-3.155523602E0
8.079061850E1,-8.808936361E-2,-4.142316672E-1,-3.010672867E0
8.080060950E1,-1.209669416E-1,-3.940356767E-1,-2.834742427E0
8.081060150E1,-1.414265684E-1,-3.219892091E-1,-2.610309334E0
8.082059250E1,-2.296746474E-1,-2.239381269E-1,-2.326438708E0
8.083058450E1,-2.404371056E-1,-1.078752816E-1,-2.038031228E0
8.084057550E1,-1.552176286E-1,2.423963249E-2,-1.653870329E0
8.085056750E1,-3.367692892E-2,1.726086366E-1,-1.198780950E0
8.086055850E1,5.416027352E-2,2.871099830E-1,-7.661688530E-1
8.087055050E1,6.585287757E-2,4.075518081E-1,-4.844839168E-1
8.088054150E1,2.873676259E-2,5.548680210E-1,-2.890705544E-1
8.089053350E1,-5.534824502E-2,6.541113505E-1,-1.465844339E-1
